"ensembl","LFC_Oncogene","LFC_Replicative","LFC_DNAdamage","adj_p_Oncogene","adj_p_Replicative","adj_p_DNAdamage","sig_types","symbol","entrez","source","senescence_effect","organism"
"ENSG00000267195",NA,NA,NA,NA,NA,NA,"None","MIR212","406994","InnateDB","Unknown","Human"
"ENSG00000138448",-0.428856578269336,0.210512314079568,0.269436088975063,0.0515812357893286,0.367834038464716,0.253655275046883,"None","ITGAV","3685","InnateDB","Unknown","Human"
"ENSG00000284027",NA,NA,NA,NA,NA,NA,"None","MIR497","574456","InnateDB","Unknown","Human"
"ENSG00000207797",NA,NA,NA,NA,NA,NA,"None","MIR187","406963","InnateDB","Unknown","Human"
"ENSG00000116525",0.528526944543079,0.171235204042532,0.163514738479322,0.00283001918362584,0.438070448344145,0.325890823244858,"None","TRIM62","55223","InnateDB","Unknown","Human"
"ENSG00000136436",-0.151732866401472,0.435328912220057,0.310217016682654,0.224492401102535,0.00294196047883107,0.0145644362584784,"None","CALCOCO2","10241","InnateDB","Unknown","Human"
"ENSG00000197769",NA,NA,NA,NA,NA,NA,"None","MAP1LC3C","440738","InnateDB","Unknown","Human"
"ENSG00000278815",NA,NA,NA,NA,NA,NA,"None","VTRNA2-1","100126299","InnateDB","Unknown","Human"
"ENSG00000163154",NA,NA,NA,NA,NA,NA,"None","TNFAIP8L2","79626","InnateDB","Unknown","Human"
"ENSG00000115602",NA,NA,NA,NA,NA,NA,"None","IL1RL1","9173","InnateDB","Unknown","Human"
"ENSG00000140968",NA,NA,NA,NA,NA,NA,"None","IRF8","3394","InnateDB","Unknown","Human"
"ENSG00000139218",-0.0548673089252394,0.162036497591269,-0.0216197162072504,0.678002976244393,0.186873533840543,0.877238914531233,"None","SCAF11","9169","InnateDB","Unknown","Human"
"ENSG00000091106",NA,NA,NA,NA,NA,NA,"None","NLRC4","58484","InnateDB","Unknown","Human"
"ENSG00000167984",NA,NA,NA,NA,NA,NA,"None","NLRC3","197358","InnateDB","Unknown","Human"
"ENSG00000001626",NA,NA,NA,NA,NA,NA,"None","CFTR","1080","InnateDB","Unknown","Human"
"ENSG00000145192",NA,NA,NA,NA,NA,NA,"None","AHSG","197","InnateDB","Unknown","Human"
"ENSG00000102837",NA,NA,NA,NA,NA,NA,"None","OLFM4","10562","InnateDB","Unknown","Human"
"ENSG00000160255",NA,NA,NA,NA,NA,NA,"None","ITGB2","3689","InnateDB","Unknown","Human"
"ENSG00000140678",NA,NA,NA,NA,NA,NA,"None","ITGAX","3687","InnateDB","Unknown","Human"
"ENSG00000166959",NA,NA,NA,NA,NA,NA,"None","MS4A8B","83661","InnateDB","Unknown","Human"
"ENSG00000165806",0.49060620138375,-0.120241922020595,-0.0978282159378854,6.03596980709315e-05,0.340811512640424,0.384540940109301,"None","CASP7","840","InnateDB","Unknown","Human"
"ENSG00000221697",NA,NA,NA,NA,NA,NA,"None","MIR1275","100302123","InnateDB","Unknown","Human"
"ENSG00000207713",NA,NA,NA,NA,NA,NA,"None","MIR200C","406985","InnateDB","Unknown","Human"
"ENSG00000199030",NA,NA,NA,NA,NA,NA,"None","MIRLET7C","406885","InnateDB","Unknown","Human"
"ENSG00000185129",-0.152360419214851,0.751987415452844,0.0923923097853172,0.426638746208018,0.000332618866062102,0.65687164173598,"None","PURA","5813","InnateDB","Unknown","Human"
"ENSG00000130234",NA,NA,NA,NA,NA,NA,"None","ACE2","59272","InnateDB","Unknown","Human"
"ENSG00000160505",NA,NA,NA,NA,NA,NA,"None","NLRP4","147945","InnateDB","Unknown","Human"
"ENSG00000180530",-0.671452522619183,0.205487289488784,-0.328582379102104,0.00379271706887098,0.365464767325487,0.154035067956442,"None","NRIP1","8204","InnateDB","Unknown","Human"
"ENSG00000174125",NA,NA,NA,NA,NA,NA,"None","TLR1","7096","InnateDB","Unknown","Human"
"ENSG00000174944",NA,NA,NA,NA,NA,NA,"None","P2RY14","9934","InnateDB","Unknown","Human"
"ENSG00000143507",-0.621318820967926,0.6945043401817,-0.0381161624094858,0.000501213467253665,0.000322033337523371,0.849044043771206,"None","DUSP10","11221","InnateDB","Unknown","Human"
"ENSG00000146094",0.242143735851312,0.956423309384331,0.345287272836959,0.483806914752113,0.0143997084893249,0.275704022975668,"None","DOK3","79930","InnateDB","Unknown","Human"
"ENSG00000100697",-0.540868414705155,0.0969684819915203,-0.199398468358575,4.1984446547955e-06,0.369586018820752,0.0458433436442356,"None","DICER1","23405","InnateDB","Unknown","Human"
"ENSG00000174885",NA,NA,NA,NA,NA,NA,"None","NLRP6","171389","InnateDB","Unknown","Human"
"ENSG00000178952",0.366713269672272,-0.261774445411252,-0.0739222420208524,0.00254348086761812,0.0482632645971624,0.568780795640648,"None","TUFM","7284","InnateDB","Unknown","Human"
"ENSG00000160703",-0.268430679288046,0.294539137302982,0.151545502838556,0.16812576065894,0.156656246832454,0.43710583675179,"None","NLRX1","79671","InnateDB","Unknown","Human"
"ENSG00000114353",-0.040842158128542,-0.0674319074655333,-0.171052454380013,0.76160316504933,0.645358734420177,0.162495880488577,"None","GNAI2","2771","InnateDB","Unknown","Human"
"ENSG00000133710",NA,NA,NA,NA,NA,NA,"None","SPINK5","11005","InnateDB","Unknown","Human"
"ENSG00000204482",NA,NA,NA,NA,NA,NA,"None","LST1","7940","InnateDB","Unknown","Human"
"ENSG00000073060",0.889333066559091,0.573156952102074,0.109743122543497,1.6000052528365e-06,0.000927154850768078,0.486075119583541,"None","SCARB1","949","InnateDB","Unknown","Human"
"ENSG00000157514",-0.725306947521345,-0.0373591943545201,0.974007652886847,0.00101574498355902,0.886187525566079,5.11266050621832e-05,"None","TSC22D3","1831","InnateDB","Unknown","Human"
"ENSG00000007171",NA,NA,NA,NA,NA,NA,"None","NOS2","4843","InnateDB","Unknown","Human"
"ENSG00000172243",NA,NA,NA,NA,NA,NA,"None","CLEC7A","64581","InnateDB","Unknown","Human"
"ENSG00000105697",NA,NA,NA,NA,NA,NA,"None","HAMP","57817","InnateDB","Unknown","Human"
"ENSG00000188313",0.0947871518456498,-0.104655957824018,0.350102848819953,0.706284148654851,0.68588657333773,0.123892482083843,"None","PLSCR1","5359","InnateDB","Unknown","Human"
"ENSG00000120129",-0.076739363187967,0.384693639483262,0.599805578171619,0.74050322419202,0.0774864589119226,0.00599151908861372,"None","DUSP1","1843","InnateDB","Unknown","Human"
"ENSG00000239998",NA,NA,NA,NA,NA,NA,"None","LILRA2","11027","InnateDB","Unknown","Human"
"ENSG00000197992",NA,NA,NA,NA,NA,NA,"None","CLEC9A","283420","InnateDB","Unknown","Human"
"ENSG00000124507",NA,NA,NA,NA,NA,NA,"None","PACSIN1","29993","InnateDB","Unknown","Human"
"ENSG00000102908",-0.124706278561457,0.508928921205764,0.349644344079996,0.373761690797642,0.000776815700689653,0.0204553987349182,"None","NFAT5","10725","InnateDB","Unknown","Human"
"ENSG00000145016",-0.266509603361524,0.20468603011079,0.179886776569517,0.000422216358989422,0.0190704214190877,0.0161460792805643,"None","KIAA0226","9711","InnateDB","Unknown","Human"
"ENSG00000124256",NA,NA,NA,NA,NA,NA,"None","ZBP1","81030","InnateDB","Unknown","Human"
"ENSG00000129465",NA,NA,NA,NA,NA,NA,"None","RIPK3","11035","InnateDB","Unknown","Human"
"ENSG00000134970",-0.276859282638435,0.442299722084278,-0.101598072798962,0.106371408164269,0.0147019625696181,0.610080785588899,"None","TMED7","51014","InnateDB","Unknown","Human"
"ENSG00000196083",0.0484983601585744,0.422369168366722,0.0828737309085156,0.807919157601176,0.0216001854093912,0.673281455795818,"None","IL1RAP","3556","InnateDB","Unknown","Human"
"ENSG00000090659",NA,NA,NA,NA,NA,NA,"None","CD209","30835","InnateDB","Unknown","Human"
"ENSG00000065320",NA,NA,NA,NA,NA,NA,"None","NTN1","9423","InnateDB","Unknown","Human"
"ENSG00000105639",-0.282956758672439,-0.0449863158734299,0.837207640705424,0.424874962802649,0.909784915419018,0.00710622885031787,"None","JAK3","3718","InnateDB","Unknown","Human"
"ENSG00000179526",0.472073831124263,-0.155114169804475,0.280500588305262,0.00169110484950641,0.369334045212936,0.05847645091109,"None","SHARPIN","81858","InnateDB","Unknown","Human"
"ENSG00000154342",NA,NA,NA,NA,NA,NA,"None","WNT3A","89780","InnateDB","Unknown","Human"
"ENSG00000015285",NA,NA,NA,NA,NA,NA,"None","WAS","7454","InnateDB","Unknown","Human"
"ENSG00000198987",NA,NA,NA,NA,NA,NA,"None","MIR16-2","406951","InnateDB","Unknown","Human"
"ENSG00000208006",NA,NA,NA,NA,NA,NA,"None","MIR16-1","406950","InnateDB","Unknown","Human"
"ENSG00000103490",-0.0599937386454875,-0.356674976323035,-0.261656194788148,0.830359392888348,0.224514715954055,0.288273036755583,"None","PYCARD","29108","InnateDB","Unknown","Human"
"ENSG00000164946",NA,NA,NA,NA,NA,NA,"None","FREM1","158326","InnateDB","Unknown","Human"
"ENSG00000114316",0.34678930343249,-0.548799667002003,0.195271878057368,0.0154736360354472,0.00110869006846611,0.183776546072806,"None","USP4","7375","InnateDB","Unknown","Human"
"ENSG00000161634",NA,NA,NA,NA,NA,NA,"None","DCD","117159","InnateDB","Unknown","Human"
"ENSG00000206047",NA,NA,NA,NA,NA,NA,"None","DEFA1","1667","InnateDB","Unknown","Human"
"ENSG00000071575",0.494960476456188,-0.116621181466926,0.0743040212325676,0.00906246490321992,0.592847564366966,0.726811800069367,"None","TRIB2","28951","InnateDB","Unknown","Human"
"ENSG00000118137",NA,NA,NA,NA,NA,NA,"None","APOA1","335","InnateDB","Unknown","Human"
"ENSG00000166598",-0.636631123439522,0.180403130465913,-0.274432645235451,0.00114170971249014,0.350782215074125,0.153586605674153,"None","HSP90B1","7184","InnateDB","Unknown","Human"
"ENSG00000142185",NA,NA,NA,NA,NA,NA,"None","TRPM2","7226","InnateDB","Unknown","Human"
"ENSG00000078747",-0.13090153429125,0.168968062886542,-0.121018237099471,0.160058381689289,0.0849367146269916,0.201592240681999,"None","ITCH","83737","InnateDB","Unknown","Human"
"ENSG00000124391",NA,NA,NA,NA,NA,NA,"None","IL17C","27189","InnateDB","Unknown","Human"
"ENSG00000163701",-0.683821004476873,0.0187721267806111,-0.645907238399724,0.0176206039309514,0.959424990012099,0.0518489022837819,"None","IL17RE","132014","InnateDB","Unknown","Human"
"ENSG00000145839",NA,NA,NA,NA,NA,NA,"None","IL9","3578","InnateDB","Unknown","Human"
"ENSG00000188906",-0.75219600625469,0.754741584373654,0.893582156659217,0.00960542328897551,0.00927823278210818,0.00233654505285285,"None","LRRK2","120892","InnateDB","Unknown","Human"
"ENSG00000078142",0.0797472912094804,0.247099735546169,0.180151099903279,0.452086998273977,0.0304055556591438,0.0930885873206358,"None","PIK3C3","5289","InnateDB","Unknown","Human"
"ENSG00000169194",NA,NA,NA,NA,NA,NA,"None","IL13","3596","InnateDB","Unknown","Human"
"ENSG00000257017",NA,NA,NA,NA,NA,NA,"None","HP","3240","InnateDB","Unknown","Human"
"ENSG00000124602",NA,NA,NA,NA,NA,NA,"None","UNC5CL","222643","InnateDB","Unknown","Human"
"ENSG00000080802",0.216595568421169,0.123508637383551,0.0436262275738598,0.0117072121633973,0.242021378740689,0.656297210736933,"None","CNOT4","4850","InnateDB","Unknown","Human"
"ENSG00000110057",0.1393728846863,-0.147065998618014,0.0743166516836282,0.691819506910852,0.741938837751295,0.837522105267512,"None","UNC93B1","81622","InnateDB","Unknown","Human"
"ENSG00000184500",0.493279005166817,0.468356577657785,0.695145486489704,0.034816548050166,0.0472725440363468,0.00418372848440104,"None","PROS1","5627","InnateDB","Unknown","Human"
"ENSG00000186074",NA,NA,NA,NA,NA,NA,"None","CD300LF","146722","InnateDB","Unknown","Human"
"ENSG00000167851",NA,NA,NA,NA,NA,NA,"None","CD300A","11314","InnateDB","Unknown","Human"
"ENSG00000102970",NA,NA,NA,NA,NA,NA,"None","CCL17","6361","InnateDB","Unknown","Human"
"ENSG00000284038",NA,NA,NA,NA,NA,NA,"None","MIR10A","406902","InnateDB","Unknown","Human"
"ENSG00000183695",NA,NA,NA,NA,NA,NA,"None","MRGPRX2","117194","InnateDB","Unknown","Human"
"ENSG00000137033",NA,NA,NA,NA,NA,NA,"None","IL33","90865","InnateDB","Unknown","Human"
"ENSG00000007952",NA,NA,NA,NA,NA,NA,"None","NOX1","27035","InnateDB","Unknown","Human"
"ENSG00000221823",0.279984605607526,-0.201211751070814,-0.0249858035038894,0.000290328740964786,0.0217105812160734,0.765825917205265,"None","PPP3R1","5534","InnateDB","Unknown","Human"
"ENSG00000197111",-0.240784599582576,0.0613436887375703,-0.403838224329729,0.00437184697589471,0.529562088535313,2.3646794200298e-05,"None","PCBP2","5094","InnateDB","Unknown","Human"
"ENSG00000169564",0.204168590951929,-0.440383722686315,-0.223043823244699,0.0998428545849905,0.00258565666910987,0.0802595323885997,"None","PCBP1","5093","InnateDB","Unknown","Human"
"ENSG00000158169",-0.850875129315582,-0.529223451055311,-0.545359720417199,2.82272833956554e-07,0.000322253898513377,0.000131133624616696,"None","FANCC","2176","InnateDB","Unknown","Human"
"ENSG00000164825",NA,NA,NA,NA,NA,NA,"None","DEFB1","1672","InnateDB","Unknown","Human"
"ENSG00000159527",NA,NA,NA,NA,NA,NA,"None","PGLYRP3","114771","InnateDB","Unknown","Human"
"ENSG00000207863",NA,NA,NA,NA,NA,NA,"None","MIR125B2","406912","InnateDB","Unknown","Human"
"ENSG00000207971",NA,NA,NA,NA,NA,NA,"None","MIR125B1","406911","InnateDB","Unknown","Human"
"ENSG00000185559",NA,NA,NA,NA,NA,NA,"None","DLK1","8788","InnateDB","Unknown","Human"
"ENSG00000143627",NA,NA,NA,NA,NA,NA,"None","PKLR","5313","InnateDB","Unknown","Human"
"ENSG00000168040",-0.00591444370636458,0.0340872104828313,-0.302070879713241,0.962674893198683,0.798621747487943,0.00952351492226215,"None","FADD","8772","InnateDB","Unknown","Human"
"ENSG00000197540",NA,NA,NA,NA,NA,NA,"None","GZMM","3004","InnateDB","Unknown","Human"
"ENSG00000113811",-0.293880526806629,0.610202062064535,-0.0498940306171537,0.0965174074629284,0.00189638760592402,0.811464702253663,"None","SELK","58515","InnateDB","Unknown","Human"
"ENSG00000160224",NA,NA,NA,NA,NA,NA,"None","AIRE","326","InnateDB","Unknown","Human"
"ENSG00000091583",NA,NA,NA,NA,NA,NA,"None","APOH","350","InnateDB","Unknown","Human"
"ENSG00000179588",0.703118600161789,0.454894368363289,0.66651136600097,0.0269815800706662,0.224755040861616,0.0313877890649465,"None","ZFPM1","161882","InnateDB","Unknown","Human"
"ENSG00000136560",0.470761935543592,0.253825160287581,0.375079619528897,0.0008991748130414,0.0571836704055535,0.00685031053899204,"None","TANK","10010","InnateDB","Unknown","Human"
"ENSG00000249437",-0.271145066560994,-0.216425350404417,0.184343352132937,0.0678991081418466,0.139345196290925,0.238019844396247,"None","NAIP","4671","InnateDB","Unknown","Human"
"ENSG00000095970",NA,NA,NA,NA,NA,NA,"None","TREM2","54209","InnateDB","Unknown","Human"
"ENSG00000239713",-0.836173295469386,-0.221708762430557,0.27511016405327,0.00173722259587885,0.416581132724438,0.286908669008087,"None","APOBEC3G","60489","InnateDB","Unknown","Human"
"ENSG00000183258",0.383498000513439,-0.341535715209574,-0.0212880175354124,0.00156870287670075,0.0111139213123104,0.879881930627478,"None","DDX41","51428","InnateDB","Unknown","Human"
"ENSG00000106052",-0.0568608080002532,0.500695374499281,0.323253253455397,0.723201890349488,0.00177580194442988,0.0381464274462417,"None","TAX1BP1","8887","InnateDB","Unknown","Human"
"ENSG00000165272",-0.202216456919626,-0.0526741997008448,0.647729276780952,0.642816395598426,0.914550481081624,0.11112102202966,"None","AQP3","360","InnateDB","Unknown","Human"
"ENSG00000120690",0.0245449280631403,-0.215300816918924,0.381131066020879,0.893842966646893,0.205847185848542,0.0191271523659823,"None","ELF1","1997","InnateDB","Unknown","Human"
"ENSG00000153563",NA,NA,NA,NA,NA,NA,"None","CD8A","925","InnateDB","Unknown","Human"
"ENSG00000115598",NA,NA,NA,NA,NA,NA,"None","IL1RL2","8808","InnateDB","Unknown","Human"
"ENSG00000108298",-0.232694263723638,0.0294731205653605,-0.493857937299912,0.101643845172822,0.877023134892413,0.00149769655763779,"None","RPL19","6143","InnateDB","Unknown","Human"
"ENSG00000133661",NA,NA,NA,NA,NA,NA,"None","SFTPD","6441","InnateDB","Unknown","Human"
"ENSG00000100979",0.423058166411884,0.289374591498357,0.207249249182901,0.0298872780690112,0.169730470133337,0.321657842789886,"None","PLTP","5360","InnateDB","Unknown","Human"
"ENSG00000111321",0.781224059708771,-0.209443588138039,0.330331043235488,5.98956247069513e-06,0.211131114546786,0.0240399837854598,"None","LTBR","4055","InnateDB","Unknown","Human"
"ENSG00000125657",NA,NA,NA,NA,NA,NA,"None","TNFSF9","8744","InnateDB","Unknown","Human"
"ENSG00000049249",NA,NA,NA,NA,NA,NA,"None","TNFRSF9","3604","InnateDB","Unknown","Human"
"ENSG00000145335",NA,NA,NA,NA,NA,NA,"None","SNCA","6622","InnateDB","Unknown","Human"
"ENSG00000088926",NA,NA,NA,NA,NA,NA,"None","F11","2160","InnateDB","Unknown","Human"
"ENSG00000160710",0.553948566318856,-0.140645427171717,0.284472259683364,1.1713361259587e-05,0.271580918930016,0.0129756360083451,"None","ADAR","103","InnateDB","Unknown","Human"
"ENSG00000112195",NA,NA,NA,NA,NA,NA,"None","TREML2","79865","InnateDB","Unknown","Human"
"ENSG00000110395",0.259702434245862,-0.212757965043829,-0.125376765302662,0.0152421955267857,0.0711830375039926,0.283271915372171,"None","CBL","867","InnateDB","Unknown","Human"
"ENSG00000113905",NA,NA,NA,NA,NA,NA,"None","HRG","3273","InnateDB","Unknown","Human"
"ENSG00000187522",-0.208066896567365,0.125274850220439,-0.320429771703253,0.186529893705967,0.463523672576006,0.0407563043045007,"None","HSPA14","51182","InnateDB","Unknown","Human"
"ENSG00000284024",-0.0375010403373813,0.00343359782519441,-0.255975872951331,0.78329563818184,0.97973056726094,0.035283058642141,"None","HSPA14","51182","InnateDB","Unknown","Human"
"ENSG00000073754",NA,NA,NA,NA,NA,NA,"None","CD5L","922","InnateDB","Unknown","Human"
"ENSG00000140279",NA,NA,NA,NA,NA,NA,"None","DUOX2","50506","InnateDB","Unknown","Human"
"ENSG00000106538",NA,NA,NA,NA,NA,NA,"None","RARRES2","5919","InnateDB","Unknown","Human"
"ENSG00000100968",0.546915283239582,-0.202226004630692,0.397371626354408,0.0269198978539868,0.444210129953081,0.110294479309896,"None","NFATC4","4776","InnateDB","Unknown","Human"
"ENSG00000072736",0.557185161328984,-0.417511090544929,0.219265863516714,0.000624642109198245,0.0179355883099591,0.1633328683215,"None","NFATC3","4775","InnateDB","Unknown","Human"
"ENSG00000165682",NA,NA,NA,NA,NA,NA,"None","CLEC1B","51266","InnateDB","Unknown","Human"
"ENSG00000174953",0.197913656929137,-0.00566280429546216,-0.105162919578017,0.0593791084327726,0.964794189897096,0.314941012802102,"None","DHX36","170506","InnateDB","Unknown","Human"
"ENSG00000165732",-0.134228417272432,0.170134552545679,-0.494474384308131,0.42703006024057,0.314789174163153,0.00421202256760703,"None","DDX21","9188","InnateDB","Unknown","Human"
"ENSG00000079785",-0.392212396894119,0.114280215021241,-0.428759459984326,0.00106003250682472,0.36468806766073,0.000754265555696213,"None","DDX1","1653","InnateDB","Unknown","Human"
"ENSG00000123146",0.599678038800307,0.225466964309451,0.334323988433474,0.000127842437383666,0.185656520582121,0.0198808185117942,"None","CD97","976","InnateDB","Unknown","Human"
"ENSG00000169252",-0.667899288585161,0.795365068898915,0.525656337533961,0.0233007437539799,0.0103897723776409,0.077005097915289,"None","ADRB2","154","InnateDB","Unknown","Human"
"ENSG00000166086",0.174289060140147,0.00625815298596483,-0.00936195028629593,0.145726144927962,0.96736906146289,0.949077195461255,"None","JAM3","83700","InnateDB","Unknown","Human"
"ENSG00000106546",0.271651643457247,0.550611140115227,0.209230690909135,0.193771026287763,0.0108051538787204,0.339031431375409,"None","AHR","196","InnateDB","Unknown","Human"
"ENSG00000135018",-0.077241340947756,0.016753893391279,-0.0847068028542735,0.255417332088546,0.853073487446438,0.216640741848819,"None","UBQLN1","29979","InnateDB","Unknown","Human"
"ENSG00000142166",0.364462554253687,0.163567338429543,0.479157425931839,0.00232271399085904,0.183412489615742,0.000183436157224215,"None","IFNAR1","3454","InnateDB","Unknown","Human"
"ENSG00000169902",0.211479082820642,0.247861977176493,0.3165693001501,0.0890058700140769,0.0574739236852574,0.0148990821656031,"None","TPST1","8460","InnateDB","Unknown","Human"
"ENSG00000178209",0.353333027071186,-0.513280711993439,0.287491560375771,0.177846287878797,0.106909633361393,0.281078651273135,"None","PLEC","5339","InnateDB","Unknown","Human"
"ENSG00000183625",NA,NA,NA,NA,NA,NA,"None","CCR3","1232","InnateDB","Unknown","Human"
"ENSG00000147852",0.0886234624973621,-0.3993513836689,0.473862840730276,0.729298530087442,0.103121612826301,0.0425390344866594,"None","VLDLR","7436","InnateDB","Unknown","Human"
"ENSG00000207563",NA,NA,NA,NA,NA,NA,"None","MIR23B","407011","InnateDB","Unknown","Human"
"ENSG00000198997",NA,NA,NA,NA,NA,NA,"None","MIR107","406901","InnateDB","Unknown","Human"
"ENSG00000134830",NA,NA,NA,NA,NA,NA,"None","GPR77","27202","InnateDB","Unknown","Human"
"ENSG00000155629",NA,NA,NA,NA,NA,NA,"None","PIK3AP1","118788","InnateDB","Unknown","Human"
"ENSG00000101200",NA,NA,NA,NA,NA,NA,"None","AVP","551","InnateDB","Unknown","Human"
"ENSG00000064012",0.0962364019051146,0.0947073211651628,-0.221170646214539,0.462708511748657,0.525467875310112,0.0944315759116178,"None","CASP8","841","InnateDB","Unknown","Human"
"ENSG00000105939",-0.111224871405495,0.192765334772266,-0.0287633418976231,0.280923853320882,0.110312824642644,0.814053482338611,"None","ZC3HAV1","56829","InnateDB","Unknown","Human"
"ENSG00000145782",-0.259208420816043,0.488691802101286,-0.0288508963517727,0.0573516375994152,0.00172707110074517,0.859861788333778,"None","ATG12","9140","InnateDB","Unknown","Human"
"ENSG00000199143",NA,NA,NA,NA,NA,NA,"None","MIR373","442918","InnateDB","Unknown","Human"
"ENSG00000199095",NA,NA,NA,NA,NA,NA,"None","MIR372","442917","InnateDB","Unknown","Human"
"ENSG00000106948",-0.176500765606354,-0.665961719565097,0.0423015460041779,0.456020186981329,0.00563633265881286,0.871848469658522,"None","AKNA","80709","InnateDB","Unknown","Human"
"ENSG00000163218",NA,NA,NA,NA,NA,NA,"None","PGLYRP4","57115","InnateDB","Unknown","Human"
"ENSG00000075884",NA,NA,NA,NA,NA,NA,"None","ARHGAP15","55843","InnateDB","Unknown","Human"
"ENSG00000015475",0.562054523980705,0.246930189307271,0.0908912883771055,0.000116516397954245,0.0583465334288898,0.50099040013786,"None","BID","637","InnateDB","Unknown","Human"
"ENSG00000205356",0.205695520243267,-0.262516021539534,0.35688046991965,0.21483560058284,0.17341762827366,0.0324498235380448,"None","TECPR1","25851","InnateDB","Unknown","Human"
"ENSG00000186810",NA,NA,NA,NA,NA,NA,"None","CXCR3","2833","InnateDB","Unknown","Human"
"ENSG00000117335",-0.110949220505691,0.657192802547037,0.354889538732243,0.408366601133114,4.69391271286212e-05,0.0109340973711385,"None","CD46","4179","InnateDB","Unknown","Human"
"ENSG00000085265",NA,NA,NA,NA,NA,NA,"None","FCN1","2219","InnateDB","Unknown","Human"
"ENSG00000025434",-0.130912081769732,-0.350997477434611,0.177457857363465,0.368022578755068,0.0170789250207849,0.195717853076616,"None","NR1H3","10062","InnateDB","Unknown","Human"
"ENSG00000271303",0.411302532229728,-0.0181138459507864,0.43860387558689,0.00860823175141813,0.926327808926686,0.00671929846000345,"None","SRXN1","140809","InnateDB","Unknown","Human"
"ENSG00000169347",NA,NA,NA,NA,NA,NA,"None","GP2","2813","InnateDB","Unknown","Human"
"ENSG00000134489",NA,NA,NA,NA,NA,NA,"None","HRH4","59340","InnateDB","Unknown","Human"
"ENSG00000122194",NA,NA,NA,NA,NA,NA,"None","PLG","5340","InnateDB","Unknown","Human"
"ENSG00000178035",-0.354211207214704,0.298128952608405,-0.820668120915751,0.0424898334221991,0.107699149331714,5.35672144831266e-05,"None","IMPDH2","3615","InnateDB","Unknown","Human"
"ENSG00000159189",NA,NA,NA,NA,NA,NA,"None","C1QC","714","InnateDB","Unknown","Human"
"ENSG00000173369",NA,NA,NA,NA,NA,NA,"None","C1QB","713","InnateDB","Unknown","Human"
"ENSG00000144648",NA,NA,NA,NA,NA,NA,"None","CCBP2","1238","InnateDB","Unknown","Human"
"ENSG00000161031",NA,NA,NA,NA,NA,NA,"None","PGLYRP2","114770","InnateDB","Unknown","Human"
"ENSG00000132693",NA,NA,NA,NA,NA,NA,"None","CRP","1401","InnateDB","Unknown","Human"
"ENSG00000100600",-0.0359506856152004,0.279111092889019,0.557843082238605,0.899862699882355,0.287006761515813,0.0253208269714389,"None","LGMN","5641","InnateDB","Unknown","Human"
"ENSG00000198911",0.41341958400721,-0.385301522506413,-0.0590407598489605,0.0238250648030884,0.0476262021671139,0.782090678814075,"None","SREBF2","6721","InnateDB","Unknown","Human"
"ENSG00000121022",-0.34002372625557,0.236717549367078,-0.0517479125589051,0.0064823543583631,0.0719200454658574,0.711360886036142,"None","COPS5","10987","InnateDB","Unknown","Human"
"ENSG00000100219",0.00306775036898158,-0.334498564291626,-0.0374810627512985,0.987544162395704,0.0345139578508874,0.833835535461721,"None","XBP1","7494","InnateDB","Unknown","Human"
"ENSG00000165030",-0.341720425084441,0.312927972318863,-0.632773353622148,0.260300303702328,0.319304968361014,0.0369993504123168,"None","NFIL3","4783","InnateDB","Unknown","Human"
"ENSG00000165471",NA,NA,NA,NA,NA,NA,"None","MBL2","4153","InnateDB","Unknown","Human"
"ENSG00000112486",NA,NA,NA,NA,NA,NA,"None","CCR6","1235","InnateDB","Unknown","Human"
"ENSG00000141367",0.149941370208529,0.0356867859920903,-0.249256172451502,0.0752422711299909,0.727434452784975,0.00423397543960754,"None","CLTC","1213","InnateDB","Unknown","Human"
"ENSG00000092067",NA,NA,NA,NA,NA,NA,"None","CEBPE","1053","InnateDB","Unknown","Human"
"ENSG00000221869",-0.280732015706893,-0.515277293686559,0.220359000568889,0.322733141079468,0.0848945375625451,0.463142894299039,"None","CEBPD","1052","InnateDB","Unknown","Human"
"ENSG00000106789",-0.814291691765291,0.360319057937708,-0.416837220446814,0.000672379322692782,0.124859327217734,0.0635792255235798,"None","CORO2A","7464","InnateDB","Unknown","Human"
"ENSG00000100292",0.280436150845036,-0.716702553687928,0.635071384555784,0.323198377442883,0.0158956953440909,0.0262873897995982,"None","HMOX1","3162","InnateDB","Unknown","Human"
"ENSG00000198933",0.450507218708632,0.370994774919176,0.635364536733923,0.0377785485772775,0.129090707971009,0.00393301835033937,"None","TBKBP1","9755","InnateDB","Unknown","Human"
"ENSG00000181788",-0.0765818594626664,-0.217318338865127,-0.0373452637898585,0.526065221140535,0.0955769438035012,0.78544098506276,"None","SIAH2","6478","InnateDB","Unknown","Human"
"ENSG00000104894",-0.0283427081570319,-0.739800429903419,-0.35598361957357,0.878300183917175,6.99536244518274e-05,0.0277671859193597,"None","CD37","951","InnateDB","Unknown","Human"
"ENSG00000139370",0.185167018526877,0.223173185022817,0.123715827803308,0.102444172211507,0.0558850311026958,0.272713817261186,"None","SLC15A4","121260","InnateDB","Unknown","Human"
"ENSG00000102003",NA,NA,NA,NA,NA,NA,"None","SYP","6855","InnateDB","Unknown","Human"
"ENSG00000142405",NA,NA,NA,NA,NA,NA,"None","NLRP12","91662","InnateDB","Unknown","Human"
"ENSG00000185792",NA,NA,NA,NA,NA,NA,"None","NLRP9","338321","InnateDB","Unknown","Human"
