InnateDB Gene ID	Gene Symbol	Species	PubMED ID	Annotation
75124	MAFB	9606	20581830	"MAFB binds to IRF3, impairing the recruitment of co-activators to IRF3 and antagonizing antiviral responses."
159441	Sirt1	10090	21245135	"Sirt1 is a histone deacetylase enzyme that has been found to accumulate at the promoters of Tnfa and Il1b in response to Tlr4 signalling. Sirt1 promotes termination of NFKB-dependent transcription and recruits Relb to assemble transcription repressor complex that generates endotoxin tolerance.
"
75847	SIRT1	9606	21245135	"SIRT1 is a histone deacetylase enzyme that has been found to accumulate at the promoters of TNFA and IL1B in response to TLR4 signalling. SIRT1 promotes termination of NFKB-dependent transcription and recruits RELB to assemble transcription repressor complex that generates endotoxin tolerance.
"
75863	NFE2L2	9606	21220332	"NFE2L2 plays an important role in TLR4-mediated autophagy. NFE2L2 is activated by reactive oxygen species-MAPK14 axis-dependent TLR4 signalling, and induces the accumulation of SQSTM1 and aggresome-like induced structures. 
"
75950	FLI1	9606	20879862	"FLI1 contributes to lipopolysaccharide (LPS)-induced expression of matrix metalloprotease 1 (MMP-1), MMP-3, MMP-10, and interleukin-10 (IL-10) and rapid down-regulation of FLI1 expression after LPS stimulation attenuates the induction of various MMPs and IL-10 under inflammatory conditions."
77092	PTCH1	9606	21131441	"PTCH1 is a member of the Hedgehog signalling pathway and is important for LPS-induced inflammatory response in macrophages. (Demonstrated in Murine model)
"
77625	STAT4	9606	17971840	"STAT4 is a transcription factor that mediates IL12 cytokine signalling, and as a member of the STAT protein family, STAT4 have significant impact on innate immunity during sepsis."
77625	STAT4	9606	14704793	STAT4 relies on the phosphorylation of it's N-domains to form STAT4 tetramer in response to cytokine-induced activation.
79215	CTLA4	9606	18824539	CTLA4 blockade abrogates protection by regulatory T cells in a mouse model of microbe-induced innate immune-driven colitis.
80038	CTNNAL1	9606	17952117	"CTNNAL1 is an alpha-catenin-related protein that shares structural similarities with cytoskeleton linker proteins that augments NF-kappaB activity, promotes cell migration and increases resistance to apoptosis."
80804	IL8RB	9606	20818377	IL8RB is a G protein-coupled receptor that mediates NADPH oxidase-independent neutrophil extracellular trap (NET) formation and this G protein-coupled receptor (GPCR) pathway is operative and drug-sensitive in cystic fibrosis lung disease.
80875	AAMP	9606	19535145	AAMP over-expression inhibits NOD1 and NOD2 mediated NF-kappaB signalling
81223	NFATC2	9606	20557936	"NFATC2 interacts with JUN to synergistically activate interleukin-2 (IL2) transcription in T cells, a cytokine that acts as an autocrine growth factor during an immune response to bacterial and viral infection, as well as tumourigenesis."
84173	COPS8	9606	20074051	COPS8 is part of the COP9 signallosome that functions to control NF-kappaB activation.
84322	LRRFIP1	9606	20453844	"LRRFIP1 interacts with and activates beta-catenin, which increases IFN-beta expression by binding to the C-terminal domain of the transcription factor IRF3 and recruiting the acetyltransferase EP300 to the IFN-beta enhanceosome via IRF3."
84322	LRRFIP1	9606	16199883	"LRRFIP1 (GCF2) acts as a repressor and occupies the -308 site of the TNF-alpha promoter in cells that do not make TNF-alpha.  Other proteins may bind to the promoter, particular to the -308 site to transition from repressed to active transcription."
84322	LRRFIP1	9606	21102652	LRRFIP1 is a regulator of toll-like receptor (TLR) pathway signaling and it co-localized with dsRNA in monocyte lysosomal structures.
87893	NFKB2	9606	7925301	NFKB2 (p49/p100 subunit) associates efficiently with RELB and up-regulates the synthesis of NFKBIA  (IKappaB-alpha).
87893	NFKB2	9606	18025196	"NFKB2 plays a key role in the regulation of RELA activation, suggesting an overlap in the function of NF-kappaB members in canonical and non-canonical pathway signalling."
87893	NFKB2	9606	18377428	"NFKB2 rearrangement gene product (p58) localizes in the nucleus to form a complex with RELA or RELB, suggesting that such NFKB2 gene rearrangement may therefore be a factor in the constitutive activation of NF-kappaB in adult T-cell leukemia (ATL), and thereby playing a role in the ATL pathogenesis."
87893	NFKB2	9606	17548614	"NFKB2 negatively regulates TCR signaling by binding with RELA, RELB, REL and NFKB1 (p50) in the cytoplasm and inhibiting these proteins from entering nucleus."
87893	NFKB2	9606	19770515	NFKB2 limits TNF-induced bone resorption in mice by a TRAF3-dependent mechanism.
88716	VEGFA	9606	21278304	"VEGFA-induced tissue response, e.g. angiogenesis, is inhibited during RSV and Influenza viral infections. These effects were mediated by RIG-I and IFNR-dependent pathways, and consequently inhibited the Th2 inflammation response.
"
89810	NUP214	9606	15210729	"NUP214 and NUP153 are nucleoporins that control the nucleo-cytoplasmic shuttling and, along with XPO1-dependent nuclear export, the subcellular distribution of latent STAT1."
89999	MFN2	9606	21285412	"MFN2 deletion causes inability of the cell to undergo mitochondrial fusion, and therefore exhibit impaired induction of interferons and pro-inflammatory cytokines in response to viral infection - which results in increased viral replication.
"
90091	TNFRSF1B	9606	17220297	TNFRSF1B signalling induces selective BIRC2-dependent ASK1 ubiquitination and terminates mitogen-activated protein kinase signalling.
90517	IL17F	9606	19144317	IL17A and IL17F are required for the induction of  beta-defensin in vivo in mice.
90517	IL17F	9606	19244213	IL17F signalling inhibits expression of pro-inflammatory genes though sequential phosphorylation of CEBPB regulatory 2 domain.
90517	IL17F	9606	21074482	"IL17F is a Th17-related cytokine, traditionally thought of as an adaptive responder, has been shown to have various innate sources and functions as a rapidly produced pro-inflammatory mediator. Innate IL17F-producing cells also employ many of the cytokine and transcriptional regulators utilized by Th17 cells."
91131	GRK5	9606	20945396	GRK5 is a serine/threonine kinase has a role in the regulation of G-protein coupled receptor (GPCR) signalling and is also an important regulator of signalling pathways stimulated by non-GPCRs. GRK5 also is a positive regulator of TLR4-induced I-kappa-B-alpha-NFkappaB pathway as well as a key modulator of lipopolysaccharide-induced inflammatory response.
91946	DMBT1	9606	20418254	"DMBT1 encodes alternatively spliced proteins involved in mucosal innate immunity and two other molecules, a glycoprotein with a molecular mass of 340 kDa (GP340) and salivary agglutinin (DMBT1(SAG)). GP340 is secreted into broncho-alveolar surface lining fluid whereas DMBT1(SAG) is present in the saliva. Both interact with and agglutinate several Gram-negative and Gram-positive bacteria, as well as some viruses. "
92256	GPSM1	9606	21209316	"GPSM1, an inhibitor of GNAI3, plays a key role in regulating autophagy; the dynamic interplay between GNAI3, GPSM1, and CCDC88A determines whether autophagy is promoted or inhibited. During starving conditions, GPSM1 binds to GNAI3 in MAP1LC3A-positive membranes to promote autophagy. When stimulated by growth factors, CCDC88A promotes the dissociation of GPSM1::GNAI3 complex to initiate anti-autophagy signalling pathways.
"
92266	CARD9	9606	19076343	"CARD9 signalling mediates mammalian innate immune responses against selected fungi, bacteria, and viruses and can prime and shape adaptive immunity. CARD9 plays an essential role in downstream signalling of the antifungal pattern-recognition receptor CLEC7A (Dectin-1)."
92266	CARD9	9606	20351059	CARD9 is critical for full activation of innate immunity by converging signals downstream of multiple pattern recognition receptors (PRRs) and plays a pivotal role in autonomous innate host defence against tuberculosis.
92843	FBXW5	9606	19232515	"FBXW5, an F-box family protein, negatively regulates MAP3K7 (TAK1) in the IL1B (IL-1beta) signalling pathway."
93345	IRAK1BP1	9606	20534545	"IRAK1BP1 down-regulates Toll-like receptor-mediated transcription of several pro-inflammatory cytokines by changing the transcriptional profile of activated cells, leading to an increase in IL-10 production and promoting LPS tolerance."
93808	KDM1	9606	20798038	"Lysine-specific demethylase 1 (KDM1) is part of a repressor complex, along with key components that include histone deacetylase 1 or 2, RE-1 silencing transcription factor (REST), and co-repressor of REST (RCOR1). The KDM1/HDAC/REST/RCOR1 repressor complex is a significant component of host innate immunity."
94257	RUNX3	9606	16164020	"RUNX3 is capable of activating the CD11a gene promoter that directs CD11a/CD18 integrin expression as well as trans-activating the CD49d gene promoter. The leukocyte integrins CD11a/CD18 (LFA-1, alphaLbeta2) and CD49d (VLA-4, alpha4beta1, alpha4beta7) mediate leukocyte transendothelial migration during immune and inflammatory responses and provide co-stimulatory signals for the activation of T lymphocytes."
95712	HDAC1	9606	14645718	"HDAC1 Inhibition decreases IFN-alpha responsiveness whereas its expression augments the IFN-alpha response, demonstrating that it modulates IFN-alpha-induced transcription."
95712	HDAC1	9606	20798038	"Histone deacetylase 1 (HDAC1) is part of a repressor complex, along with key components that include HDAC2, RE-1 silencing transcription factor (REST), co-repressor of REST (CoREST), and lysine-specific demethylase (LSD) 1. The HDAC/CoREST/REST/LSD1 repressor complex is a significant component of host innate immunity."
95984	GJA1	9606	19528242	GJA1 plays an important role in innate immune control of commensal-mediated intestinal epithelial wound repair.
97690	MAP3K7IP2	9606	11259596	"MAP3K7IP2 (TAB2) interacts with both MAP3K7 (TAK1) and TRAF6 and promotes their association, thereby triggering subsequent interleukin-1 signalling events. "
97690	MAP3K7IP2	9606	15327770	MAP3K7IP2 (TAB2) and MAP3K7IP2 (TAB3) activate the NF-kappaB pathway through binding to K63-linked polyubiquitin chains.
97690	MAP3K7IP2	9606	19150425	MAP3K7IP2 binds to K-63 polyubiquitinated TRAF2 and this association is required for activation of downstream IKK and JNK kinases.
97690	MAP3K7IP2	9606	19955178	MAP3K7IP2 (TAB2) activates MAP3K7 (TAK1) and also plays an essential role in the deactivation of TAK1 by recruiting PP6 through a polyubiquitin chain-dependent mechanism.
97690	MAP3K7IP2	9606	10882101	MAP3K7IP2 is an adapter linking MAP3K7 (TAK1) and TRAF6 and also functions as a mediator of TAK1 activation in the IL-1 signalling pathway.
97690	MAP3K7IP2	9606	14633987	MAP3K7IP2 (TAB2) and MAP3K7IP3 (TAB3) function redundantly as mediators of TAK1 activation in IL-1 and TNF signal transduction.
98137	MKNK1	9606	21149447	MKNK1 plays an important role in IFNG induced IRF1 expression and is essential for generation of anti-proliferative responses. 
98770	MAP3K4	9606	17726008	MAP3K4 (MEKK4) dimerization is regulated both positively and negatively by its interaction with specific proteins. GSK3B negatively regulates MAP3K4 stimulation of MAPK14 (P38) and MAPK8 (JNK) activity.
98770	MAP3K4	9606	18775659	MAP3K4 sequesters RIPK2 to inhibit the NOD2:RIPK2 complex from activating NF-kappaB signalling pathways.
99221	JUN	9606	20557936	"JUN interacts with NFATC2 to synergistically activate interleukin-2 (IL2) transcription in T cells, a cytokine that acts as an autocrine growth factor during an immune response to bacterial and viral infection, as well as tumourigenesis."
100849	GNAI3	9606	21209316	"GNAI3 is a G protein involved in autophagy signalling pathways and is tightly regulated through its interaction with its GEF activator (CCDC88A) and GDI inhibitor (GPSM1). During starving conditions, GPSM1 binds to GNAI3 in MAP1LC3A-positive membranes to promote autophagy. When stimulated by growth factors, CCDC88A promotes the dissociation of GPSM1::GNAI3 complex to initiate anti-autophagy signalling pathways.
"
186305	Gnai3	10090	21209316	"Gnai3 is a G protein involved in anti-autophagy signalling pathways and is tightly regulated through its interaction with its GEF activator (Ccdc88a) and GDI inhibitor (Gpsm1). During starving conditions, Gpsm1 binds to Gnai3 in Map1lc3a-positive membranes to promote autophagy. When stimulated by growth factors, Ccdc88a promotes the dissociation of Gpsm1::Gnai3 complex to initiate anti-autophagy signalling pathways.
"
101004	CD53	9606	20407468	CD53 is an important regulator of innate tumour necrosis factor (TNF)-alpha levels.
102394	SNX27	9606	17577583	SNX27 co-localizes with CYTIP at the early endosomal compartment of lymphocytes suggesting a role for this interaction in endocytic trafficking and/or signalling
103247	RUSC1	9606	19365808	"RUSC1 binds to IKBKG and TRAF6, representing a molecular link between NGF signalling and IKK complex activity."
104282	FCGR2A	9606	12857726	"FCGR2A is a receptor for immunoglobulin G, clustering induces shape change, secretion and aggregation"
104282	FCGR2A	9606	21044955	FCGR2A (FcgammaRIIA) is a receptor that recognizes IgG opsonized particles and initiates phagocytosis in immune clearance. FCGR2A is also a positive regulator of complement-mediated phagocytosis.
105504	CFH	9606	18190458	CFH is a major regulatory protein that down-regulates alternative complement activation.
105504	CFH	9606	21285368	"CFH, a complement regulatory factor, interacts with host cell surfaces as well as C3d part of C3b and plays a major in the distinguishing host from non-host surfaces during the alternative activated complement pathway.
"
105609	PTPRC	9606	11201744	"PTPRC (CD45) suppresses JAK (Janus kinase) kinases and negatively regulates cytokine receptor signaling by regulating interleukin-3-mediated cellular proliferation, erythropoietin-dependent haematopoiesis and antiviral responses in vitro and in vivo."
106494	TRAF5	9606	11479302	TRAF5 is a signal transducer for the TNF receptor superfamily that is involved in TNF-induced NF-kappaB activation and protection from cell death.
106494	TRAF5	9606	19017969	"TRAF5, along with other TRAFs, is recruited to many TNF-receptor (TNF-R) superfamily members and is an important modulator of the proximal signaling events that occur at the time of receptor engagement and activation. TRAF5 has been shown to be a positive regulator of a number of these receptors that are involved in T cell co-stimulation."
106494	TRAF5	9606	20161788	"TRAF5, a ubiquitin ligase, is a key molecule in the innate response against viral infection where it mediates the activation of IRF3 and NF-kappaB downstream of MAVS through the recruitment of NEMO."
127623	hsa-mir-146b	9606	16885212	"Hsa-mir-146b targets IRAK1 and TRAF6 mRNA and their expression is knocked down by co-expression of hsa-mir-146b, showing that hsa-mir-146b can post-transcriptionally repress IRAK1 and TRAF6."
66114	MFN1	9606	21285412	"MFN1 deletion causes inability of the cell to undergo mitochondrial fusion, and therefore exhibit impaired induction of interferons and pro-inflammatory cytokines in response to viral infection - which results in increased viral replication.
"
136722	Mfn1	10090	21285412	"Mfn1 deletion causes inability of the cell to undergo mitochondrial fusion, and therefore exhibit impaired induction of interferons and pro-inflammatory cytokines in response to viral infection - which results in increased viral replication.
"
138525	Cd14	10090	21078886	Cd14 contributes to nucleic acid uptake in macrophages and acts as a co-receptor for endosomal Tlr7/Tlr9 activation.
148192	Gpsm1	10090	21209316	"Gpsm1, an inhibitor of Gnai3, plays a key role in regulating autophagy; the dynamic interplay between Gnai3, Gpsm1, and Ccdc88a determines whether autophagy is promoted or inhibited. During starving conditions, Gpsm1 binds to Gnai3 in Map1lc3a-positive membranes to promote autophagy. When stimulated by growth factors, Ccdc88a promotes the dissociation of Gpsm1::Gnai3 complex to initiate anti-autophagy signaling pathways.
"
157020	Ccdc88a	10090	21209316	"Ccdc88a, an activator of Gnai3, plays a key role in regulating autophagy; the dynamic interplay between Gnai3, Gpsm1 and Ccdc88a determines whether autophagy is promoted or inhibited. When stimulated by growth factors, Ccdc88a disrupts the Gnai3::Gpsm1 complex, subsequently enhancing anti-autophagy signaling pathways and inhibits autophagy by activating Gnai3.
"
176847	Mknk1	9606	21149447	"Mknk1 plays an important role in Ifng induced Irf1 expression and is essential for generation of anti-proliferation responses. 
"
29322	SPP1	9606	21136203	"SPP1 exist in secreted and intracellular form; intracellular SPP1, or iSPP1, is involved in cytoskeleton rearrangement and signal transduction downstream of innate immunity receptors (e.g. TLR). iSPP1 may also function as an adaptor or scaffolding protein.
"
185485	Spp1	10090	21136203	"Spp1 exist in secreted and intracellular form; intracellular Spp1, or iSpp1, is involved in cytoskeleton rearrangement and signal transduction downstream of innate immunity receptors (e.g. TLR). iSPP1 may also function as an adaptor or scaffolding protein.
"
185847	Vegfa	10090	21278304	"Vegfa-induced tissue response, e.g. angiogenesis, is inhibited during RSV and Influenza viral infections. These effects were mediated by RIG-I and IFNR-dependent pathways, and consequently inhibited the Th2 inflammation response.
"
190275	C4bp	10090	21283780	"C4bp plays an inhibitory role in antimicrobial response by delaying the classical complement activation and attenuating the lectin pathway activation. The major inhibitory role of C4bp is to facilitate the decay of C3 convertase.
"
106321	C4BPB	9606	21283780	"C4BPB plays an inhibitory role in antimicrobial response by delaying the classical complement activation and attenuating the lectin pathway activation. The major inhibitory role of C4BPB is to facilitate the decay of C3 convertase.
"
106328	C4BPA	9606	21283780	"C4BPA plays an inhibitory role in antimicrobial response by delaying the classical complement activation and attenuating the lectin pathway activation. The major inhibitory role of C4BPA is to facilitate the decay of C3 convertase.
"
103905	APCS	9606	21278351	"APCS is a key negative regulator for innate immune responses to DNA and may be partly responsible for the insufficient immune responses after DNA vaccination in humans. APCS-DNA complex showed significant defects in innate immune activation, and specifically inhibits the functions of HMGB1 and antimicrobial peptide LL37.
"
187862	Kitl	10090	21262348	"Kitl is a PI3K-activating ligand that increases the secretion of Il6 and Tnfa in LPS-stimulated mast cells, as well as the attenuating the production of Il1b.
"
50398	KITLG	9606	21262348	"KITLG is a PI3K-activating ligand that increases the secretion of IL6 and TNFA in LPS-stimulated mast cells, as well as the attenuating the production of IL1B. (Demonstrated in murine model)
"
184148	Pdcd1	10090	21263073	"Pdcd1 expression in T cells is induced by Ifna stimulation and provides feedback inhibition of T cell activation. It is proposed that strong innate inflammatory response (i.e. Ifna secretion) cause an attenuated T cell response by Pdcd1 in sustained immune reaction.
"
184148	Pdcd1	10090	21263070	"Pdcd1 is a negative immunomodulator that is upregulated by Hepatitis C virus to deliver negative signaling to Tlr-mediated pathways controlling expression of Il12, a key cytokine linking innate and adaptive immunity.
"
85346	PDCD1	9606	21091911	"PDCD1 mediates functional impairment of early immune responses during HCV infection by limiting STAT1 phosphorylation, which consequently inhibits IL12 expression in monocytes / macrophages.
"
85346	PDCD1	9606	21263073	"PDCD1 expression in T cells is induced by IFNA stimulation and provides feedback inhibition of T cell activation. It is proposed that strong innate inflammatory response (i.e. IFNA secretion) cause an attenuated T cell response by PDCD1 in sustained immune reaction.
"
85346	PDCD1	9606	21263070	"PDCD1 is a negative immunomodulator that is upregulated by Hepatitis C virus to deliver negative signaling to TLR-mediated pathways controlling expression of IL12, a key cytokine linking innate and adaptive immunity.
"
190364	Rftn1	10090	21266579	"Rftn1 cooperates with the uptake receptor to mediate cell entry of poly(I:C), which is critical for activation of Tlr3 and the subsequent production of IFN and inflammatory cytokines.
"
21351	RFTN1	9606	21266579	"RFTN1 cooperates with the uptake receptor to mediate cell entry of poly(I:C), which is critical for activation of TLR3 and the subsequent production of IFN and inflammatory cytokines.
"
138595	Hspbp1	10090	21247889	"Hspbp1 interacts with Pglyrp1 and inhibits the cytotoxic activity of the Hspa1a :: Pglyrp1 complex secreted by lymphocytes.
"
70495	HSPBP1	9606	21247889	"HSPBP1 interacts with PGLYRP1 and inhibits the cytotoxic activity of the HSPA1A :: PGLYRP1 complex secreted by lymphocytes.
"
183923	Akap10	10090	21247892	"Akap10 is required to induce Ptges2 in the synthesis of NO upon LPS stimulation, in addition Akap10 also mediates the Ptges2-induced expression of cytokines Il10 and Il6 in alveolar macrophages. (Demonstrated in rat models)
"
35162	AKAP10	9606	21247892	"AKAP10 is required to induce PTGES2 in the synthesis of NO upon LPS stimulation, in addition AKAP10 also mediates the PTGES2-induced expression of cytokines IL10 and IL6 in alveolar macrophages. (Demonstrated in rat models)
"
160124	Ptges2	10090	21247892	"Ptges2 is responsible for nearly half of the increment in NO production by alveolar macrophages in response to LPS stimulation. The enhancing effect of Ptges2 on NO production is mediated through the ligation of Ptger2 and acting via PKA to induce cAMP production. In addition Ptges2 induces expression of cytokines Il10 and Il6, while inhibiting Tnfa. (Demonstrated in rat models)
"
87283	PTGES2	9606	21247892	"PTGES2 is responsible for nearly half of the increment in NO production by alveolar macrophages in response to LPS stimulation. The enhancing effect of PTGES2 on NO production is mediated through the ligation of PTGER2 and acting via PKA to induce cAMP production. In addition PTGES2 induces expression of cytokines IL10 and IL6, while inhibiting TNFA. (Demonstrated in rat models)
"
202769	Stim1	10090	21239714	"Stim1 supports the influx of extracellular Ca(2+), which is required for production of reactive oxygen species in phagocytosis.
"
24705	STIM1	9606	21239714	"STIM1 supports the influx of extracellular Ca(2+), which is required for production of reactive oxygen species in phagocytosis.
"
199057	Orai1	10090	21239714	"Orai1 supports the influx of extracellular Ca(2+), which is required for production of reactive oxygen species in phagocytosis.
"
61853	ORAI1	9606	21239714	"ORAI1 supports the influx of extracellular Ca(2+), which is required for production of reactive oxygen species in phagocytosis.
"
156294	Itpr3	10090	21239714	"Itpr3 facilitates depletion of intracellular Ca(2+) for the internalization phase of FcgR-mediated phagocytosis.
"
82972	ITPR3	9606	21239714	"ITPR3 facilitates depletion of intracellular Ca(2+) for the internalization phase of FcgR-mediated phagocytosis.
"
174302	Itpr1	10090	21239714	"Itpr1 facilitates depletion of intracellular Ca(2+) for the internalization phase of FcgR-mediated phagocytosis.
"
14187	ITPR1	9606	21239714	"ITPR1 facilitates depletion of intracellular Ca(2+) for the internalization phase of FcgR-mediated phagocytosis.
"
152576	Bcl3	10090	21228348	"Bcl3 is critically involved in lung defense against Gram-negative bacteria Klebsiella pneumoniae, modulating functions of several cells to facilitate efficient clearance of bacteria. Loss of Bcl3 incurred dramatic cytokine imbalance in the lungs, failure to clear bacteria and increased susceptibility to K. pneumoniae pneumonia.
"
202692	Lrrfip2	10090	21220426	"Lrrfip2, upon phosphorylation, interacts with Myd88 during LPS stimulation and induces NFKB activity.
"
24724	LRRFIP2	9606	21220426	"LRRFIP2, when phosphorylated at serine 202, interacts with MYD88 during LPS stimulation to induces NFKB activity.
"
209676	Trib3	10090	21220698	"TRIB3 is an inhibitor of TLR2 mediated NFKB activation and chemokine induction. Helicobacter pylori LPS stimulation decrease expression of TRIB3, which may be an important mechanism during H. pylori-associated pathogenesis.
"
37170	TRIB3	9606	21220698	"TRIB3 is an inhibitor of TLR2 mediated NFKB activation and chemokine induction. Helicobacter pylori LPS stimulation decrease expression of TRIB3, which may be an important mechanism during H. pylori-associated pathogenesis.
"
165906	Chga	10090	21214543	"Chga undergoes proteolytic cleavage to give rise to biologically active peptides, including catestatin. Catestatin is a neuroendocrine peptide with effects on human autonomic function and has recently been found to be a cutaneous antimicrobial peptide by inducing mast cell activation. In mast cells, catestatin plays a role in the migration, degranulation and release of leukotriene and prostaglandins; in addition, catestatin also induces production of pro-inflammatory cytokines to prime the innate immune response.
"
17248	CHGA	9606	21214543	"CHGA undergoes proteolytic cleavage to give rise to biologically active peptides, including catestatin. Catestatin is a neuroendocrine peptide with effects on human autonomic function and has recently been found to be a cutaneous antimicrobial peptide by inducing mast cell activation. In mast cells, catestatin plays a role in the migration, degranulation and release of leukotriene and prostaglandins; in addition, catestatin also induces production of pro-inflammatory cytokines to prime the innate immune response.
"
188669	Siglech	10090	21208791	"Siglech is a member of the SIGLEC protein family that recognize sialoside-based patterns and plays a role in the attenuation of innate immunity to avoid autoimmune destruction.
"
177258	Siglece	10090	19933851	Siglece is upregulated and phosphorylated following lipopolysaccharide stimulation in order to limit TLR-driven cytokine production and help maintain a healthy cytokine balance following infection.
177258	Siglece	10090	21208791	"Siglece is a member of the SIGLEC protein family that recognize sialoside-based patterns and plays a role in the attenuation of innate immunity to avoid autoimmune destruction.
"
176568	Siglec5	10090	17562860	"Siglec5 is a member of the rapidly evolving CD33-related siglec subfamily that are expressed on cells of the innate immune system. Siglec5 mediates endocytosis of anti-Siglec5 and sialoside ligands and Sigelc5 endocytosis is clathrin and dynamin independent, requires ADP ribosylation factor 6, and traffics to lysosomes. "
176568	Siglec5	10090	21208791	"Siglec5 is a member of the SIGLEC protein family that recognize sialoside-based patterns and plays a role in the attenuation of innate immunity to avoid autoimmune destruction.
"
206881	Siglec1	10090	21208791	"Siglec1 is a member of the SIGLEC protein family that recognize sialoside-based patterns and plays a role in the attenuation of innate immunity to avoid autoimmune destruction.
"
2836	SIGLEC15	9606	21208791	"SIGLEC15 is a member of the SIGLEC protein family that recognize sialoside-based patterns and plays a role in the attenuation of innate immunity to avoid autoimmune destruction.
"
63914	SIGLEC11	9606	21208791	"SIGLEC11 is a member of the SIGLEC protein family that recognize sialoside-based patterns and plays a role in the attenuation of innate immunity to avoid autoimmune destruction.
"
65664	SIGLEC9	9606	21208791	"SIGLEC9 is a member of the SIGLEC protein family that recognize sialoside-based patterns and plays a role in the attenuation of innate immunity to avoid autoimmune destruction.
"
65955	SIGLEC8	9606	21208791	"SIGLEC8 is a member of the SIGLEC protein family that recognize sialoside-based patterns and plays a role in the attenuation of innate immunity to avoid autoimmune destruction.
"
65680	SIGLEC7	9606	21208791	"SIGLEC7 is a member of the SIGLEC protein family that recognize sialoside-based patterns and plays a role in the attenuation of innate immunity to avoid autoimmune destruction.
"
66055	SIGLEC6	9606	21208791	"SIGLEC6 is a member of the SIGLEC protein family that recognize sialoside-based patterns and plays a role in the attenuation of innate immunity to avoid autoimmune destruction.
"
66180	SIGLEC5	9606	19596804	"SIGLEC5 is bound by group B Streptococcus (GBS) beta protein and this functions to impair human leukocyte phagocytosis, oxidative burst, and extracellular trap production, promoting bacterial survival."
66180	SIGLEC5	9606	21208791	"SIGLEC5 is a member of the SIGLEC protein family that recognize sialoside-based patterns and plays a role in the attenuation of innate immunity to avoid autoimmune destruction.
"
47695	SIGLEC1	9606	21208791	"SIGLEC1 is a member of the SIGLEC protein family that recognize sialoside-based patterns and plays a role in the attenuation of innate immunity to avoid autoimmune destruction.
"
65888	SIGLEC10	9606	21208791	"SIGLEC10 is a member of the SIGLEC protein family that recognize sialoside-based patterns and responds selectively to danger associated molecular patterns (DAMPs) to initiate limited innate response.
"
140416	Rgmb	10090	21187450	"Rgmb is highly expressed in macrophages and negatively regulates Il6 expression in a BMP ligand-dependent manner via MAPK and ERK pathway. 
"
35165	RGMB	9606	21187450	"RGMB is highly expressed in macrophages and negatively regulates IL6 expression in a BMP ligand-dependent manner via MAPK and ERK pathway. (Demonstrated in murine model)
"
173238	4432412L15Rik	10090	21187075	"Palm3 is a LPS inducible gene that functions as an adaptor protein for Tlr4 signaling. Palm3 interacts with Sigirr to negatively regulate TLR signaling.
"
196327	Oas3	10090	21190483	"Oas3 is a pathogen recognition receptor for the viral pathogen-associated molecular pattern, double-stranded RNA. Upon recognition of dsRNA, the Oas3 activates Rnasel to cleave ssRNA. The Oas/Rnasel pathway triggers the RIG-I pathway and induce Ifnb production.
"
196257	Oas2	10090	21190483	"Oas2 is a pathogen recognition receptor for the viral pathogen-associated molecular pattern, double-stranded RNA. Upon recognition of dsRNA, the Oas2 activates Rnasel to cleave ssRNA. The Oas/Rnasel pathway triggers the RIG-I pathway and induce Ifnb production.
"
196607	Oas1h	10090	21190483	"Oas1h is a pathogen recognition receptor for the viral pathogen-associated molecular pattern, double-stranded RNA. Upon recognition of dsRNA, the Oas1h activates Rnasel to cleave ssRNA. The Oas/Rnasel pathway triggers the RIG-I pathway and induce Ifnb production.
"
196639	Oas1g	10090	21190483	"Oas1g is a pathogen recognition receptor for the viral pathogen-associated molecular pattern, double-stranded RNA. Upon recognition of dsRNA, the Oas1g activates Rnasel to cleave ssRNA. The Oas/Rnasel pathway triggers the RIG-I pathway and induce Ifnb production.
"
196587	Oas1f	10090	21190483	"Oas1f is a pathogen recognition receptor for the viral pathogen-associated molecular pattern, double-stranded RNA. Upon recognition of dsRNA, the Oas1f activates Rnasel to cleave ssRNA. The Oas/Rnasel pathway triggers the RIG-I pathway and induce Ifnb production.
"
196409	Oas1e	10090	21190483	"Oas1e is a pathogen recognition receptor for the viral pathogen-associated molecular pattern, double-stranded RNA. Upon recognition of dsRNA, the Oas1e activates Rnasel to cleave ssRNA. The Oas/Rnasel pathway triggers the RIG-I pathway and induce Ifnb production.
"
196726	Oas1d	10090	21190483	"Oas1d is a pathogen recognition receptor for the viral pathogen-associated molecular pattern, double-stranded RNA. Upon recognition of dsRNA, the Oas1d activates Rnasel to cleave ssRNA. The Oas/Rnasel pathway triggers the RIG-I pathway and induce Ifnb production.
"
196449	Oas1c	10090	21190483	"Oas1c is a pathogen recognition receptor for the viral pathogen-associated molecular pattern, double-stranded RNA. Upon recognition of dsRNA, the Oas1c activates Rnasel to cleave ssRNA. The Oas/Rnasel pathway triggers the RIG-I pathway and induce Ifnb production.
"
196543	Oas1b	10090	21190483	"Oas1b is a pathogen recognition receptor for the viral pathogen-associated molecular pattern, double-stranded RNA. Upon recognition of dsRNA, the Oas1b activates Rnasel to cleave ssRNA. The Oas/Rnasel pathway triggers the RIG-I pathway and induce Ifnb production.
"
196676	Oas1a	10090	21190483	"Oas1a is a pathogen recognition receptor for the viral pathogen-associated molecular pattern, double-stranded RNA. Upon recognition of dsRNA, the Oas1a activates Rnasel to cleave ssRNA. The Oas/Rnasel pathway triggers the RIG-I pathway and induce Ifnb production.
"
