"ensembl","symbol","entrez","organism","source","senescence_effect","LFC_Oncogene","LFC_Replicative","LFC_DNAdamage","adj_p_Oncogene","adj_p_Replicative","adj_p_DNAdamage","sig_types"
"ENSG00000073282","TP63","8626","Human","CellAge/Ageing atlas/CSgene/InnateDB","Induces",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000047410","TPR","7175","Human","CellAge","Inhibits",-0.162739294931659,0.0140858724432937,-0.482473124815043,0.0959952427121449,0.917638360944424,6.69813006292792e-06,"None"
"ENSG00000141510","TP53","7157","Human","CellAge/Ageing atlas/CSgene/InnateDB","Induces",-0.731620818618312,-0.328180980645653,-0.394470690143886,4.27463327219301e-06,0.0495366208504374,0.00489720054340239,"None"
"ENSG00000144481","TRPM8","79054","Human","CellAge","Inhibits",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000105397","TYK2","7297","Human","CellAge/InnateDB","Induces",0.547560994764627,-0.504048230827036,0.356682597033995,0.000476555390492063,0.00590355968200602,0.0163921733746658,"None"
"ENSG00000151650","VENTX","27287","Human","CellAge/InnateDB","Induces",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000112715","VEGFA","7422","Human","CellAge/Ageing atlas/InnateDB","Inhibits",0.938344303563651,0.795138667369422,0.432729356979659,6.38661757036458e-05,0.000527373539259895,0.0426315868819924,"None"
"ENSG00000002745","WNT16","51384","Human","CellAge/CSgene","Induces",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000105989","WNT2","7472","Human","CellAge/Ageing atlas","Inhibits",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000165392","WRN","7486","Human","CellAge/Ageing atlas/CSgene","Inhibits",-0.447157763832706,0.166242475964696,-0.39350982439431,0.000132335328887793,0.167405111146541,0.000384169934636193,"None"
"ENSG00000184937","WT1","7490","Human","CellAge","Inhibits",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000132530","XAF1","54739","Human","CellAge","Induces",0.195357637411656,0.405340610927257,0.722289370107879,0.717656736215329,0.44539838092955,0.157703302999934,"None"
"ENSG00000123124","WWP1","11059","Human","CellAge","Inhibits",-0.0568048265254611,0.285687029772533,0.0282104924042708,0.645137746550139,0.0297778214029828,0.82426477678679,"None"
"ENSG00000137693","YAP1","10413","Human","CellAge","Inhibits",0.119522679402156,0.149754576723346,0.0312693817544585,0.222024481406054,0.195466243857903,0.772751088381241,"None"
"ENSG00000090238","YPEL3","83719","Human","CellAge/CSgene","Induces",0.381082035540343,0.331492754235333,0.851818081940135,0.268732196129578,0.384255818477441,0.0118324750563228,"None"
"ENSG00000128016","ZFP36","7538","Human","CellAge","Induces",-0.239382672147309,-0.0613091624847739,-0.303540388992973,0.248599699881424,0.84684379653581,0.127684296618759,"None"
"ENSG00000163848","ZNF148","7707","Human","CellAge/CSgene","Inhibits",-0.222228434132477,0.198924673176509,-0.118612702686823,0.00951006091344089,0.0492666140953002,0.146896981633563,"None"
"ENSG00000100385","IL2RB","3560","Human","Ageing atlas/InnateDB","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000175899","A2M","2","Human","Ageing atlas","Unknown",-0.812798519187229,0.251775576821252,0.747454950880567,0.0921211512285563,0.633685055258784,0.126439264043885,"None"
"ENSG00000090861","AARS1","16","Human","Ageing atlas","Unknown",-0.206500510424715,-0.0122664788510003,-0.456968996494232,0.174007116947859,0.948526956475971,0.00362847019147813,"None"
"ENSG00000097007","ABL1","25","Human","Ageing atlas/InnateDB","Unknown",0.299457959719561,-0.45509835384485,0.230019353807636,0.0240899961023034,0.00356014271050721,0.0830666706816572,"None"
"ENSG00000164742","ADCY1","107","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000078295","ADCY2","108","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000138031","ADCY3","109","Human","Ageing atlas","Unknown",-0.525761617016129,-0.568920366883467,-0.852719442224298,0.000124986714499574,0.000196080009918332,7.24231934766976e-08,"None"
"ENSG00000129467","ADCY4","196883","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000173175","ADCY5","111","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000174233","ADCY6","112","Human","Ageing atlas","Unknown",0.167619869766147,0.0925851419093758,0.934917278014364,0.210758315411008,0.566746902500958,4.81569594462654e-08,"None"
"ENSG00000121281","ADCY7","113","Human","Ageing atlas","Unknown",-0.158845710463291,0.135238508317513,-0.194531478728085,0.347985254844055,0.4840568967614,0.250144259007279,"None"
"ENSG00000155897","ADCY8","114","Human","Ageing atlas/InnateDB","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000162104","ADCY9","115","Human","Ageing atlas","Unknown",-0.487686531864708,-0.103702107578342,0.18734643493217,0.00240526793473439,0.560151740184387,0.231219588415533,"None"
"ENSG00000196616","ADH1B","125","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000197894","ADH5","128","Human","Ageing atlas","Unknown",-0.711668817296728,0.347530837580387,-0.485624228253076,2.31134554112304e-06,0.0143354100976876,0.000420326298884095,"None"
"ENSG00000181092","ADIPOQ","9370","Human","Ageing atlas/InnateDB","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000159346","ADIPOR1","51094","Human","Ageing atlas","Unknown",0.47106122226848,0.290056607942039,0.522512407221528,1.95801724715072e-07,0.00193018942176916,5.55048703009099e-08,"None"
"ENSG00000006831","ADIPOR2","79602","Human","Ageing atlas","Unknown",0.359669118024935,-0.261110885136277,0.0551122011251714,1.80588327601273e-05,0.00443069768206682,0.475698564235537,"None"
"ENSG00000169692","AGPAT2","10555","Human","Ageing atlas","Unknown",0.564319632442291,-0.322586002130231,0.63031828699921,0.00261261100590416,0.176392676014153,0.000900555147621274,"None"
"ENSG00000144891","AGTR1","185","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000156709","AIFM1","9131","Human","Ageing atlas","Unknown",0.0235249334001556,-0.0121820387761287,-0.0715241852077313,0.840847750785785,0.933960132785266,0.518761566556525,"None"
"ENSG00000204673","AKT1S1","84335","Human","Ageing atlas","Unknown",0.433832005055986,-0.443676124470157,0.844663772676225,0.033954470164495,0.0427522592235475,0.000141809748481333,"None"
"ENSG00000105221","AKT2","208","Human","Ageing atlas","Unknown",0.245599066461935,-0.350115533704845,0.0453321751718213,0.0250461153459428,0.00626377379391634,0.701057132619595,"None"
"ENSG00000117020","AKT3","10000","Human","Ageing atlas","Unknown",0.230974932259675,-0.325075337958652,-0.25508467830729,0.0648698480924807,0.0199142956610074,0.0437670667918879,"None"
"ENSG00000111275","ALDH2","217","Human","Ageing atlas","Unknown",-0.490463231369378,0.575226550208428,0.0769899668011125,0.0126950191451253,0.00714444203543081,0.721251486774331,"None"
"ENSG00000143149","ALDH9A1","223","Human","Ageing atlas","Unknown",-0.16026274664451,0.200843287991211,-0.115958442326485,0.0854348361833546,0.0495868425278528,0.217768610961309,"None"
"ENSG00000100823","APEX1","328","Human","Ageing atlas/CSgene","Unknown",-0.177411278312697,-0.276010604664974,-0.334377678122106,0.0769071331569864,0.0287241715677857,0.00151433774911957,"None"
"ENSG00000110245","APOC3","345","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000142192","APP","351","Human","Ageing atlas","Unknown",0.498585977591404,0.333191436057729,0.321193512077332,0.000221812517397895,0.0166330676902077,0.0124891761113559,"None"
"ENSG00000157500","APPL1","26060","Human","Ageing atlas","Unknown",-0.424604959957427,0.277812022697482,-0.64077744869185,0.00094182791288714,0.0528729473065542,6.85297666577938e-06,"None"
"ENSG00000137074","APTX","54840","Human","Ageing atlas","Unknown",-0.124698759503193,0.100504448077409,0.0821113358495388,0.152049122534189,0.345896447252347,0.357632992103952,"None"
"ENSG00000175220","ARHGAP1","392","Human","Ageing atlas","Unknown",0.0328290231915698,-0.129243109918053,0.0138740049745203,0.749592446302707,0.283419402321308,0.897557126018724,"None"
"ENSG00000133794","ARNTL","406","Human","Ageing atlas/CSgene","Unknown",0.18062644532648,-0.0749337449852672,0.833096527264729,0.265524944289668,0.691682012192672,5.92185029507084e-06,"None"
"ENSG00000115966","ATF2","1386","Human","Ageing atlas/InnateDB","Unknown",-0.155284760779027,0.0468435162774014,-0.144847461556693,0.021702160956488,0.575373508447136,0.0266636251727499,"None"
"ENSG00000128272","ATF4","468","Human","Ageing atlas/InnateDB","Unknown",-0.158747096084051,-0.326301587277835,-0.0972902274682327,0.15970143942089,0.0110741808491957,0.410888184532211,"None"
"ENSG00000213676","ATF6B","1388","Human","Ageing atlas","Unknown",0.0957057989953415,-0.268609562937867,0.114823639336866,0.387212179157488,0.0409862870059887,0.296500404744963,"None"
"ENSG00000123395","ATG101","60673","Human","Ageing atlas","Unknown",0.617652759890472,-0.262246790364662,0.417244916610703,1.9066236220494e-06,0.0436344279321174,0.000418556083822261,"None"
"ENSG00000175224","ATG13","9776","Human","Ageing atlas","Unknown",0.758289217561289,-0.545681757960047,0.736888890704505,2.5913038605684e-05,0.00270594657333574,4.49095409532202e-05,"None"
"ENSG00000057663","ATG5","9474","Human","Ageing atlas/InnateDB","Unknown",-0.0962491261713998,0.0335147779165569,-0.0920804210750418,0.206883938549152,0.748751957299312,0.222716859703395,"None"
"ENSG00000241837","ATP5O","539","Human","Ageing atlas","Unknown",-0.430126302082201,0.513411769070786,-0.526814799211882,0.00310981551323766,0.00154199282845972,0.000565130948094441,"None"
"ENSG00000175054","ATR","545","Human","Ageing atlas","Unknown",-0.0128417815392306,0.156450447606428,-0.111167564444631,0.925723420549533,0.249087603042195,0.353806192021243,"None"
"ENSG00000030110","BAK1","578","Human","Ageing atlas","Unknown",0.502975313475801,0.0262242127252696,0.352457569292165,0.000584074493333296,0.88734302940673,0.0119925264303167,"None"
"ENSG00000087088","BAX","581","Human","Ageing atlas","Unknown",0.453599430879314,-0.350625432058074,0.309846900416596,0.000984138990205081,0.03159841358785,0.0202600555661894,"None"
"ENSG00000142867","BCL10","8915","Human","Ageing atlas/InnateDB","Unknown",0.200127034097985,0.379458275340626,0.154233994127909,0.0825012393844465,0.00297681940058244,0.185544778055086,"None"
"ENSG00000140379","BCL2A1","597","Human","Ageing atlas/InnateDB","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000171552","BCL2L1","598","Human","Ageing atlas/CSgene","Unknown",0.528881252561672,0.280692710893298,0.710144322348147,2.54849719192416e-05,0.0358084363938525,2.49754905073478e-07,"None"
"ENSG00000110330","BIRC2","329","Human","Ageing atlas/InnateDB","Unknown",-0.0570593197892458,0.352448086134671,0.221067079711648,0.685705836882071,0.0267192577386976,0.087703663119065,"None"
"ENSG00000153162","BMP6","654","Human","Ageing atlas","Unknown",0.268357893662978,0.441505747263712,-0.855055710352026,0.273131239821483,0.0696519836663733,0.000726267880396305,"None"
"ENSG00000168000","BSCL2","26580","Human","Ageing atlas","Unknown",0.45729032931211,-0.149520370456379,0.533850815275111,0.0121120774456563,0.456302774242806,0.00395800928007937,"None"
"ENSG00000010671","BTK","695","Human","Ageing atlas/InnateDB","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000154473","BUB3","9184","Human","Ageing atlas","Unknown",-0.451048810123319,0.115356102328056,-0.727816493933117,0.000207729901185683,0.371462842596173,2.23892315922122e-07,"None"
"ENSG00000173372","C1QA","712","Human","Ageing atlas/InnateDB","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000141837","CACNA1A","773","Human","Ageing atlas","Unknown",0.84503486591924,-0.554213165109324,-0.207412983456154,0.00816913485374522,0.0987910587498775,0.529248784404904,"None"
"ENSG00000179218","CALR","811","Human","Ageing atlas/CSgene","Unknown",-0.419413387914226,0.0575848249138512,-0.435467373308982,0.0060489679609518,0.747301769299419,0.00482321907940406,"None"
"ENSG00000152495","CAMK4","814","Human","Ageing atlas","Unknown",-0.811033459493,-0.446173680380324,-0.693573161767558,0.00103543290896786,0.0696943483678942,0.0036141409139592,"None"
"ENSG00000110931","CAMKK2","10645","Human","Ageing atlas/InnateDB","Unknown",-0.413704018602099,0.491280399092875,-0.15704139858201,0.00175900621038005,0.000523763214885969,0.213351040308706,"None"
"ENSG00000100065","CARD10","29775","Human","Ageing atlas","Unknown",-0.463322344784876,-0.0652093078743408,-0.487911646425721,0.00315429300850406,0.769955489374773,0.00220949408647108,"None"
"ENSG00000121691","CAT","847","Human","Ageing atlas","Unknown",-0.329237321458326,0.490709543688748,0.0449911243995821,0.00719069789821402,0.000700537087466301,0.734610246546017,"None"
"ENSG00000108702","CCL1","6346","Human","Ageing atlas/InnateDB","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000181374","CCL13","6357","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000172724","CCL19","6363","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000115009","CCL20","6364","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000137077","CCL21","6366","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000006606","CCL26","10344","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000277632","CCL3","6348","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000275302","CCL4","6351","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000108688","CCL7","6354","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000170458","CD14","929","Human","Ageing atlas/InnateDB","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000102245","CD40LG","959","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000196352","CD55","1604","Human","Ageing atlas","Unknown",-0.225844843529716,0.729676445544806,0.579638437444817,0.233976565833782,0.000696816031918306,0.0030176196069292,"None"
"ENSG00000070831","CDC42","998","Human","Ageing atlas/CSgene","Unknown",-0.772957307956418,0.802767882143824,-0.504780243745118,0.000116889782081306,0.000125294688249427,0.00726355313768939,"None"
"ENSG00000245848","CEBPA","1050","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000087237","CETP","1071","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000003402","CFLAR","8837","Human","Ageing atlas/InnateDB","Unknown",0.541408348863152,0.413000859859012,0.681691613742946,0.000223759017349422,0.00649151342502732,1.25845400398873e-05,"None"
"ENSG00000106153","CHCHD2","51142","Human","Ageing atlas","Unknown",0.141854954920609,-0.058631534737256,-0.0603783497787451,0.122180132917987,0.618744050752655,0.5390717590695,"None"
"ENSG00000183765","CHEK2","11200","Human","Ageing atlas","Unknown",-0.370708740861731,-0.21133487603843,-0.199203788663495,0.00623054710155325,0.159304552177385,0.124285052057779,"None"
"ENSG00000145354","CISD2","493856","Human","Ageing atlas","Unknown",-0.0580579670744406,0.0680486280777668,-0.43618012388453,0.572777696277928,0.569828564041631,5.67056343189017e-05,"None"
"ENSG00000134852","CLOCK","9575","Human","Ageing atlas","Unknown",-0.38210646972206,0.210409912912975,-0.232121190544481,0.000767539399487344,0.103536062561356,0.0271283474864985,"None"
"ENSG00000118432","CNR1","1268","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000167186","COQ7","10229","Human","Ageing atlas","Unknown",-0.571292970424643,-0.120290934801256,-0.399163176566576,2.44531916398408e-07,0.263060161064628,4.60003081564536e-05,"None"
"ENSG00000118260","CREB1","1385","Human","Ageing atlas/InnateDB","Unknown",-0.208040008522635,-0.0611907137531786,-0.34851402609008,0.0137171435417044,0.567154741013545,7.71527344676673e-05,"None"
"ENSG00000107175","CREB3","10488","Human","Ageing atlas","Unknown",-0.00471625086636496,0.246933740436359,0.349329475414465,0.974171652932113,0.109133063922843,0.00430613561054367,"None"
"ENSG00000157613","CREB3L1","90993","Human","Ageing atlas","Unknown",-0.575809894687976,0.0437710438844726,-0.237488995369113,0.123998520635382,0.923047988654989,0.546706271906331,"None"
"ENSG00000182158","CREB3L2","64764","Human","Ageing atlas","Unknown",0.116112771686701,-0.396270516200954,-0.10112279062836,0.397337255007906,0.0113564885677005,0.467059469583976,"None"
"ENSG00000060566","CREB3L3","84699","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000143578","CREB3L4","148327","Human","Ageing atlas","Unknown",-0.397819961192486,-0.549922924712511,-0.060540894942495,0.0238648153159088,0.00296726928722379,0.747206759947262,"None"
"ENSG00000146592","CREB5","9586","Human","Ageing atlas","Unknown",0.299737230396739,-0.464792983818077,0.610746773206493,0.260165013797148,0.109394157526674,0.0188343083037295,"None"
"ENSG00000005339","CREBBP","1387","Human","Ageing atlas","Unknown",0.00483068142133184,-0.537771646772011,-0.184959109948707,0.976970570586292,0.00157784363346982,0.198785314447565,"None"
"ENSG00000100368","CSF2RB","1439","Human","Ageing atlas/InnateDB","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000213923","CSNK1E","1454","Human","Ageing atlas","Unknown",0.87897160259385,-0.256642598821297,0.378415410439721,1.78446323779189e-08,0.0490984683931447,0.0021361863705352,"None"
"ENSG00000150281","CTF1","1489","Human","Ageing atlas","Unknown",-0.210131225828665,0.6350039211313,0.572990175570593,0.288835982637955,0.0149026978700755,0.00424274965877346,"None"
"ENSG00000168036","CTNNB1","1499","Human","Ageing atlas/InnateDB","Unknown",-0.00457829279524466,-0.0649566211427749,0.0828588357874124,0.956443949923406,0.489293612242188,0.260635157786547,"None"
"ENSG00000081041","CXCL2","2920","Human","Ageing atlas/InnateDB","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000163735","CXCL5","6374","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000124875","CXCL6","6372","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000113758","DBN1","1627","Human","Ageing atlas","Unknown",0.307205388116362,-0.498227527718861,0.39835116139101,0.0497332727473201,0.00789125108962697,0.0118921080074596,"None"
"ENSG00000204843","DCTN1","1639","Human","Ageing atlas","Unknown",-0.0216377370387264,0.229376981418174,0.169086763288597,0.791677701103704,0.0193197448080585,0.0214067232526764,"None"
"ENSG00000175197","DDIT3","1649","Human","Ageing atlas/InnateDB","Unknown",0.0111319872021211,0.729064040992594,0.75909246065471,0.96627263836686,0.00263251173520411,0.00145949117385718,"None"
"ENSG00000185000","DGAT1","8694","Human","Ageing atlas","Unknown",0.347933853481875,-0.114969497444378,0.257092204444724,0.00984542700783647,0.464323770498309,0.0485876733725786,"None"
"ENSG00000150768","DLAT","1737","Human","Ageing atlas","Unknown",-0.240075564200293,0.143543983783808,-0.307894332958195,0.0303192248206506,0.268596251999703,0.00683138203793767,"None"
"ENSG00000090932","DLL3","10683","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000156508","EEF1A1","1915","Human","Ageing atlas/CSgene","Unknown",-0.648609340165743,0.719445914507841,-0.96609239468651,0.00408947466252068,0.00204238439409978,7.40841307365485e-05,"None"
"ENSG00000124802","EEF1E1","9521","Human","Ageing atlas","Unknown",-0.722981955430448,0.693318568018537,-0.81585919777281,0.0011602565516293,0.00366336308093083,0.000407637487653692,"None"
"ENSG00000167658","EEF2","1938","Human","Ageing atlas","Unknown",0.508401391597175,-0.347271673185739,-0.0389662911043302,1.24776669464525e-05,0.00984954899520061,0.726223920201113,"None"
"ENSG00000138798","EGF","1950","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000146648","EGFR","1956","Human","Ageing atlas/CSgene/InnateDB","Unknown",-0.290454846159011,0.57961066850337,-0.144955727280616,0.084841392481757,0.00267893582080964,0.410673447773988,"None"
"ENSG00000181090","EHMT1","79813","Human","Ageing atlas/CSgene","Unknown",0.339519557099381,-0.412942835882736,-0.0189743740528431,0.00289428565811235,0.00209490324110497,0.880133833972458,"None"
"ENSG00000204371","EHMT2","10919","Human","Ageing atlas/CSgene/InnateDB","Unknown",0.119894683622126,-0.645626750098932,-0.11377756228293,0.506165039486947,0.00125461198756777,0.52949568519887,"None"
"ENSG00000151247","EIF4E","1977","Human","Ageing atlas/InnateDB","Unknown",-0.0333034183466086,0.484253309487049,-0.399121684234045,0.829313851147987,0.0034388225094381,0.00479239607096623,"None"
"ENSG00000175766","EIF4E1B","253314","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000135930","EIF4E2","9470","Human","Ageing atlas","Unknown",-0.445346854417422,0.145070080159947,-0.284639117362804,0.000746532149595043,0.302252863715943,0.0231043891157188,"None"
"ENSG00000187840","EIF4EBP1","1978","Human","Ageing atlas","Unknown",0.159503557798387,-0.742636227976688,-0.955843148567669,0.494497492477173,0.00253793811983838,8.32087978651874e-05,"None"
"ENSG00000102119","EMD","2010","Human","Ageing atlas","Unknown",-0.274243365339923,-0.0236969170967207,-0.448997456533942,0.0108905538514718,0.864907134471529,9.86818454484419e-05,"None"
"ENSG00000074800","ENO1","2023","Human","Ageing atlas","Unknown",-0.456898204349905,-0.1402803564134,-0.602814393394146,0.0011320584107342,0.371239880040858,6.22337273985561e-05,"None"
"ENSG00000100393","EP300","2033","Human","Ageing atlas","Unknown",0.394974048801968,-0.397952946671941,0.0936337239584818,0.00481377682436749,0.0117240912995493,0.52296634848556,"None"
"ENSG00000187266","EPOR","2057","Human","Ageing atlas/InnateDB","Unknown",0.592245684829155,0.201437492474041,0.0893699262720228,0.00390810666541675,0.356411890393414,0.661284927634861,"None"
"ENSG00000141736","ERBB2","2064","Human","Ageing atlas/CSgene","Unknown",-0.832062998619603,0.37546578631636,-0.368006455632124,1.08937122229401e-05,0.043795936894418,0.0271537238277001,"None"
"ENSG00000104884","ERCC2","2068","Human","Ageing atlas","Unknown",-0.366574720530637,0.266893923433156,-0.551110586194377,0.0477492989218592,0.205678522824599,0.0037374919413224,"None"
"ENSG00000163161","ERCC3","2071","Human","Ageing atlas","Unknown",0.275425751408256,-0.10341035399064,-0.00271548153017471,4.34480033991585e-05,0.173266265741101,0.96913815795918,"None"
"ENSG00000175595","ERCC4","2072","Human","Ageing atlas","Unknown",0.205923259823618,-0.0192609183208053,0.0290161743479437,0.0347725878565472,0.87974244166791,0.787162897636226,"None"
"ENSG00000134899","ERCC5","2073","Human","Ageing atlas","Unknown",0.316407744283132,0.272269848349929,0.364676085511444,0.00107705145238718,0.0170471638426859,0.000272275003667424,"None"
"ENSG00000225830","ERCC6","2074","Human","Ageing atlas","Unknown",-0.157172394607774,0.893544774088147,0.167203230696432,0.430025506327835,6.09240256336028e-05,0.408443053994042,"None"
"ENSG00000049167","ERCC8","1161","Human","Ageing atlas","Unknown",-0.750975148997527,0.473259775540348,-0.6108301919823,9.46451179660458e-05,0.0135302298181005,0.00116911512660867,"None"
"ENSG00000091831","ESR1","2099","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000149485","FADS1","3992","Human","Ageing atlas","Unknown",0.148768125619722,-0.850602514224614,-0.0578886553799904,0.4282164846698,6.55835995154326e-05,0.778707361239025,"None"
"ENSG00000026103","FAS","355","Human","Ageing atlas","Unknown",0.0137006620837392,0.594216390066068,0.768520281760256,0.959284846885361,0.0151336203280248,0.00135047483813148,"None"
"ENSG00000165140","FBP1","2203","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000105550","FGF21","26291","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000118972","FGF23","8074","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000077782","FGFR1","2260","Human","Ageing atlas","Unknown",-0.189880215031458,0.0168236350163298,0.0464398459829717,0.187848708196425,0.924978043066066,0.769461872202015,"None"
"ENSG00000068078","FGFR3","2261","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000102755","FLT1","2321","Human","Ageing atlas","Unknown",0.7279548261805,0.220119485089056,-0.546205770152831,0.0632855397932328,0.607392148441703,0.170129256480217,"None"
"ENSG00000183770","FOXL2","668","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000150907","FOXO1","2308","Human","Ageing atlas/CSgene","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000184481","FOXO4","4303","Human","Ageing atlas","Unknown",0.00426369281019974,0.332184551225127,0.660885972716397,0.984359399867805,0.0988852483927304,0.00101561251665682,"None"
"ENSG00000106633","GCK","2645","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000001084","GCLC","2729","Human","Ageing atlas","Unknown",-0.568557350472731,0.69889820248953,0.0353525728199115,0.0112406070367734,0.0025050093054392,0.88894799775074,"None"
"ENSG00000023909","GCLM","2730","Human","Ageing atlas","Unknown",-0.840730492074082,0.738208443582782,-0.269917678754104,0.000151436313615982,0.0012051864801477,0.197577380639796,"None"
"ENSG00000135414","GDF11","10220","Human","Ageing atlas","Unknown",0.420397852296259,0.362765298309321,0.513533433151699,0.00731856395357313,0.0372393953821269,0.00158728514664249,"None"
"ENSG00000259384","GH1","2688","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000112964","GHR","2690","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000118702","GHRH","2691","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000106128","GHRHR","2692","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000233276","GPX1","2876","Human","Ageing atlas","Unknown",0.469116121034003,-0.240340034627499,0.77085709941821,0.0133710043742309,0.277709385870959,0.000156364765443052,"None"
"ENSG00000177885","GRB2","2885","Human","Ageing atlas","Unknown",0.222557546309986,0.145884101857067,0.265085841750536,0.00246524724973026,0.113233649924252,0.000415541585339767,"None"
"ENSG00000120251","GRIA2","2891","Human","Ageing atlas","Unknown",NA,NA,NA,NA,NA,NA,"None"
"ENSG00000105723","GSK3A","2931","Human","Ageing atlas/InnateDB","Unknown",0.732977163537679,-0.562103500584407,0.45591280521803,9.57891188112872e-06,0.00197690484472465,0.00239671881206195,"None"
"ENSG00000082701","GSK3B","2932","Human","Ageing atlas/CSgene/InnateDB","Unknown",0.291708743843726,0.085666230386624,0.181490992951238,0.000901524322226712,0.420690582557722,0.0321530076620816,"None"
"ENSG00000104687","GSR","2936","Human","Ageing atlas","Unknown",-0.750578414411551,-0.0638967680612045,-0.0104734149384696,4.4625698721973e-06,0.710433973958003,0.949931586543632,"None"
"ENSG00000100983","GSS","2937","Human","Ageing atlas","Unknown",0.0984864778145376,0.279969781280494,-0.0130837477726157,0.326431203913227,0.0144832298338522,0.906697554016946,"None"
"ENSG00000170899","GSTA4","2941","Human","Ageing atlas","Unknown",-0.80121756523306,0.830859238397533,-0.295306432137052,0.0005953270780617,0.000634793298931894,0.195635412361876,"None"
"ENSG00000084207","GSTP1","2950","Human","Ageing atlas/InnateDB","Unknown",0.0829107624806846,-0.0666154874232471,-0.171491159960948,0.507896981024447,0.696346190192858,0.147606124321205,"None"
"ENSG00000145736","GTF2H2","2966","Human","Ageing atlas","Unknown",-0.410525609568495,0.182032221194479,-0.3336058449069,0.00308772892067712,0.243292124498043,0.015173718992763,"None"
